x1,x2,x3,x4,x5,x6,x7,x8,class
16.481,5.7695,9.7248,11.209,8.3969,6.2796,14.861,8.1265,2
-5.7287,-5.9564,-0.46211,-6.9061,0.73673,-1.0314,-7.6903,-3.998,3
3.8703,8.0488,6.2546,6.2755,4.6972,2.1976,3.0755,4.1446,1
-3.07,-3.9175,-3.2206,-2.9419,-4.1933,-4.5145,-2.9382,-2.7429,3
9.3141,7.2963,10.441,12.992,15.089,8.5658,9.4988,10.668,2
16.121,19.407,19.524,18.175,21.118,25.431,18.354,19.905,4
14.265,12.604,23.84,12.074,16.663,18.209,17.254,18.053,4
12.446,7.4915,2.1508,16.398,8.9865,11.576,11.373,12.81,2
11.294,12.675,14.108,14.009,14.129,15.403,14.599,14.575,2
-4.462,-4.2571,-2.0639,-3.0344,-3.5465,-3.6469,-3.7683,-4.1273,3
-2.764,-4.9164,-0.45825,-4.9134,3.0985,-6.5381,-5.9129,-5.5571,3
20.263,22.206,19.567,22.754,19.629,12.815,27.154,15.699,4
28.607,19.649,20.086,28.479,26.958,24.367,18.898,24.979,4
-1.6262,-1.6362,-4.2537,0.18488,-8.4408,-6.4083,-5.5788,-9.3447,5
13.461,16.107,14.467,12.232,10.754,14.383,21.25,19.056,4
-2.8506,0.69665,-10.235,-6.563,2.0154,-3.8619,-1.3817,-3.0409,5
14.923,9.2669,12.092,15.75,10.159,10.961,15.308,14.576,2
22.475,17.98,22.112,17.85,19.586,24.779,26.548,17.989,4
13.312,15.865,16.495,12.66,16.072,12.077,10.912,15.824,2
-0.90021,-7.4282,-3.5917,2.6733,3.2288,-6.354,-5.2535,-3.4832,5
-4.8385,-6.0971,-2.4235,-3.1063,-3.4176,-5.1797,-7.8671,-4.8034,3
-8.4348,-9.3012,-9.9246,-6.3775,-8.3407,-8.4607,-4.919,-10.817,5
14.946,14.741,12.493,13.043,11.572,12.235,11.214,11.578,2
-5.8438,-8.0134,-10.845,-7.3045,-11.985,-13.439,-9.184,-8.0223,5
-12.136,-3.1798,-8.2738,-6.4195,-5.701,-3.5538,1.2462,-2.6395,3
5.1735,4.7093,6.7889,4.1159,5.1204,7.3077,5.7399,4.8208,1
12.893,12.262,10.019,13.884,14.665,15.789,14.819,10.604,2
6.9865,0.6921,5.8397,4.5563,2.3805,7.6067,6.8541,6.1706,1
12.863,13.489,9.8542,9.0562,8.7093,6.9839,11.124,8.2124,2
-6.1126,-3.8174,-5.4456,-5.524,-2.4378,-5.3443,0.57119,-3.7006,5
4.138,7.6772,4.5636,5.2901,8.6717,3.4417,4.5317,6.4718,1
10.686,16.807,13.715,14.783,5.9729,12.83,8.0277,8.6585,2
12.996,12.771,8.9428,12.204,15.012,15.516,13.65,8.1531,2
17.47,23.532,12.381,16.434,23.228,16.22,17.418,21.803,4
-11.993,-8.8948,-6.7675,-8.7383,-9.0446,-5.8617,-6.5574,-6.5813,5
11.784,13.731,13.752,4.4862,8.7999,12.71,13.878,8.873,2
5.2142,6.8358,3.5582,4.3924,6.1055,4.4063,8.5022,2.6858,1
25.495,24.811,13.456,18.641,25.845,13.535,19.623,28.822,4
-3.9601,-7.5292,-4.8259,1.1165,-4.2914,-2.5697,-5.1613,-4.3776,5
18.997,21.822,21.281,27.95,11.158,17.843,14.635,19.069,4
14.265,12.279,15.137,13.406,15.188,17.137,9.7015,13.923,2
-4.4735,-4.509,-4.7382,-2.9254,-2.0813,-4.3588,-3.1981,-3.4418,3
5.1394,3.2941,3.9774,5.6254,3.3159,8.728,8.3838,4.1249,1
15.03,7.8797,7.8006,12.824,12.604,6.4457,5.9574,11.115,2
-7.6901,-9.8858,-6.5351,-9.9883,-10.661,-11.138,-9.5703,-3.254,5
0.71393,-6.6584,-2.4491,-2.0523,-5.973,1.2601,-8.2123,-3.6208,5
18.251,14.479,18.782,13.984,16.348,13.337,15.886,21.175,4
29.338,26.204,18.816,20.144,21.448,27.808,18.414,19.541,4
9.8697,9.3965,12.752,14.639,13.204,13.685,13.252,15.023,2
15.06,22.494,21.512,12.229,18.78,18.009,21.818,17.541,4
14.646,12.174,15.12,10.56,17.711,10.588,9.3532,2.142,2
6.8314,5.603,5.6502,4.8494,5.4049,8.5503,6.1733,6.8314,1
16.971,16.547,23.515,22.68,26.144,19.895,21.327,14.706,4
17.524,28.616,18.029,31.277,10.55,18.868,12.646,26.061,4
10.711,14.526,13.266,13.866,11.281,11.324,13.084,13.747,2
-1.1689,-4.3653,-3.5175,1.4337,-6.847,-6.369,-6.3012,-4.0731,5
13.186,15.127,10.402,12.091,12.478,17.846,16.45,11.076,2
-3.7653,-3.7136,-4.5492,-3.0732,-3.9102,-12.536,-2.583,-4.0559,5
-2.9541,-8.8186,1.8355,-3.2454,-4.6792,-9.0511,-7.481,-3.8335,3
4.9065,4.9992,9.3057,6.4379,4.9278,4.9215,8.0355,4.5559,1
-7.2882,-12.231,-4.4583,-5.6595,-5.2818,-9.4713,-7.883,-9.5288,5
12.914,13.047,16.364,16.731,12.434,12.427,13.065,11.803,2
5.3621,7.0011,7.0277,7.705,3.7967,6.7181,6.8984,9.0191,1
4.7904,4.7212,6.2388,4.1262,4.477,6.6384,8.426,2.9998,1
15.767,10.355,14.642,-0.55469,9.0282,9.0956,7.0932,9.1409,2
21.656,18.433,18.988,19.227,20.92,18.252,20.352,15.45,4
6.8213,7.322,6.5321,6.8842,8.047,8.4135,6.0671,6.6804,1
14.807,15.672,15.544,16.99,13.515,16.527,17.899,15.948,4
-3.2379,-4.0915,-3.7127,-4.7157,-3.1716,-3.4327,-4.1846,-4.7342,3
3.629,6.0576,7.6631,4.9487,6.2972,5.3015,6.0832,2.6259,1
-3.5302,-3.1554,-4.1509,-2.145,-2.877,-4.4128,-2.8898,-3.5528,3
-7.1438,-1.1023,-7.8699,-7.3985,-2.3203,-5.3775,-2.8458,2.6408,5
10.977,10.468,20.356,15.428,12.516,11.077,11.238,12.883,2
11.774,11.993,17.723,14.803,13.984,12.938,13.941,11.83,2
10.142,18.356,12.845,8.1277,14.524,10.465,13.799,6.47,2
20.402,16.146,18.43,22.1,21.053,13.024,24.761,13.654,4
19.079,21.995,22.272,14.361,30.325,21.674,23.083,22.518,4
4.7426,7.3841,4.0949,3.4137,5.0593,2.2822,2.5783,5.3741,1
26.066,23.729,24.907,22.213,22.708,16.904,18.698,20.36,4
23.647,19.586,23.796,19.336,27.677,16.414,25.598,20.87,4
-2.3325,-2.7691,-7.3383,-9.032,-3.4992,-12.68,-3.8668,-3.0926,3
7.3204,4.4765,5.6641,5.8836,7.3742,2.7149,9.585,5.9814,1
20.257,21.9,14.647,22.101,22.138,16.993,23.034,27.994,4
-3.498,-4.9555,-5.899,-3.6916,-5.8331,-0.22495,-1.3585,-7.2198,3
-2.4016,-2.9995,-3.2788,-3.9277,-2.1885,-3.8232,-3.8673,-3.6053,3
6.6142,7.0179,6.63,3.2877,6.7346,6.6207,7.0434,7.951,1
0.44537,-1.6769,-2.5005,-6.3337,-5.4663,-7.0174,-5.1894,-3.5125,3
14.786,6.9741,10.538,9.9077,13.882,12.383,11.204,9.4767,2
21.894,16.75,17.814,16.649,20.185,13.66,17.971,21.734,4
20.643,11.709,18.232,20.536,8.9063,21.389,14.959,15.588,4
-2.9759,-2.9381,-2.8011,-4.5245,-3.2286,-3.2594,-3.1417,-4.8673,3
4.5304,6.8871,5.4754,6.1156,5.036,8.4566,5.8459,7.7332,1
15.351,21.168,16.699,18.35,19.352,21.599,16.986,19.395,4
4.5114,9.002,2.7209,7.7127,5.606,8.135,8.4683,2.815,1
16.598,21.078,15.219,14.432,11.338,15.909,11.27,17.782,4
13.634,16.951,10.543,9.0967,13.93,13.26,11.196,14.187,2
10.281,11.152,11.363,4.4024,11.297,12.77,9.4867,15.467,2
-8.6958,-1.134,-3.0181,-3.0054,-5.8054,-2.886,-3.9648,-3.2748,5
5.9509,2.8907,4.9122,3.2786,6.7619,4.8426,3.0953,6.8854,1
-6.6276,-0.021842,-9.1946,-3.9857,-3.9515,-0.23638,-5.2499,-5.0004,3
-0.75713,-12.773,-6.4288,-8.2157,-7.9421,-11.97,-9.8291,-8.32,5
-3.2374,-4.7833,-13.665,-4.3714,-5.4967,-3.3165,-4.6063,-2.2642,3
7.8502,7.2507,4.8296,8.281,5.5316,6.8817,5.4754,6.9643,1
12.648,15.44,12.919,9.0251,12.963,15.316,10.555,13.673,2
8.78,12.406,10.294,10.538,14.658,11.973,11.306,12.666,2
-1.9364,-4.3904,-7.7709,-3.0658,-2.1486,-2.4697,-3.3485,-2.124,3
17.763,17.715,16.965,20.759,20.272,18.741,12.307,12.543,4
-3.8065,-7.888,-5.0276,-10.816,-4.2227,-8.05,-6.6268,-6.1953,5
17.356,14.393,19.062,20.64,18.972,19.684,19.796,20.345,4
8.6775,3.9789,6.0371,7.1874,7.9293,9.4175,2.2527,8.4715,1
0.15309,-0.84749,-5.6851,1.3455,-1.6968,-6.4369,3.8917,-5.8046,3
9.3308,9.8919,10.789,16.155,3.4877,10.839,11.93,15.428,2
-5.6835,-6.4921,-1.3144,-3.6599,-4.6207,-2.8212,-1.7858,-0.62927,5
13.727,16.013,26.867,18.787,19.719,14.558,18.789,19.045,4
11.742,7.7517,14.219,12.036,11.393,5.9394,16.104,5.4273,2
-10.076,-6.4048,-2.3395,-10.589,-12.903,-3.9063,-9.878,-10.615,5
7.3293,5.5072,7.3948,5.2921,2.2452,5.6227,6.8886,7.8621,1
-3.1777,-0.71801,-2.4467,-5.2493,-8.4384,-3.3525,-6.3125,-6.5539,3
4.917,7.3138,3.3626,5.2836,9.3972,7.6037,4.787,4.5968,1
8.2929,3.4946,4.8252,4.318,3.91,5.2759,5.3326,6.711,1
6.6188,5.4537,5.0956,6.3691,7.4032,4.7087,6.3735,11.421,1
23.382,17.404,30.672,23.921,17.761,16.718,21.076,18.166,4
-4.4159,2.0958,-4.6758,-0.58647,-3.6238,-3.5786,0.71228,-1.719,3
18.41,26.643,24.504,22.293,15.468,14.847,20.383,14.561,4
10.088,14.346,8.1991,10.588,11.245,8.0291,14.036,8.2916,2
12.975,8.6223,14.601,14.334,9.7561,4.4589,10.902,7.868,2
18.803,15.667,14.754,16.201,21.005,19.275,17.552,13.033,4
6.4108,9.1625,7.1565,3.2625,6.3898,7.9187,2.4939,5.4918,1
6.5997,6.1891,5.7087,6.1855,2.9323,4.1951,7.1197,4.849,1
-6.5408,1.1594,-5.4627,3.5833,1.6865,-2.7656,-6.9869,-0.20635,3
4.8464,4.6959,6.3878,1.6931,3.281,8.7074,5.671,4.6018,1
3.5204,8.1844,6.6624,4.0807,6.2132,6.7483,9.8798,6.3531,1
1.7809,7.1415,5.1604,5.3214,6.0515,4.3452,6.1353,5.3005,1
5.9191,10.794,7.4031,11.127,6.5564,13.866,7.5071,7.0496,2
5.6911,5.4165,2.6833,6.7115,7.0592,6.3601,5.4925,6.4052,1
20.245,13.804,15.588,21.447,20.337,21.439,17.473,23.527,4
-1.9364,-2.9524,-6.641,-3.3919,-0.84443,-1.8766,-3.6955,-2.6434,5
-3.5216,-7.538,-3.6537,-8.7114,0.41822,-2.06,-7.4906,-7.4757,5
15.418,13.099,13.175,16.442,15.276,11.898,19.971,26.687,4
-3.825,-4.7247,-3.2119,-4.8841,-3.6027,-3.5906,-3.0394,-3.9618,3
14.609,15.198,12.439,13.525,11.17,9.7584,12.229,8.603,2
20.259,23.17,15.229,18.143,22.184,24.852,23.024,26.822,4
6.2751,1.853,6.1446,5.7289,7.0095,9.5253,4.6677,1.8287,1
5.5714,3.3157,5.5992,8.3885,2.8984,4.8624,2.7424,5.4079,1
-4.2811,-3.0965,-2.5819,-2.8124,-2.4037,-6.6326,-4.261,-1.2976,3
15.654,10.847,12.662,10.023,14.086,13.737,11.181,12.19,2
-6.1287,-8.7123,-3.7533,-3.9044,-5.3369,-7.8393,-4.9549,-9.9637,5
-1.7139,-1.0645,-4.8459,-0.57074,-3.7212,-3.9734,-2.2803,-0.88623,5
-4.6707,-7.5763,-0.36218,-4.9524,-4.8015,-5.895,-6.1336,-4.7989,5
-1.2321,-7.5486,-0.24759,-8.1223,-1.5625,-3.601,-4.3995,-4.4944,3
13.824,16.486,20.697,12.51,17.682,17.712,14.64,17.042,4
-2.558,-3.6366,-4.5411,-3.8075,-3.5601,-2.2891,-4.434,-4.1411,3
7.6093,6.2962,7.1721,5.9021,3.8895,6.1899,3.8835,6.1404,1
15.113,19.234,17.154,19.55,20.079,14.254,21.879,19.717,4
16.261,14.115,17.141,20.867,17.206,20.441,19.29,11.724,4
13.907,15.669,29.131,14.869,19.82,21.297,25.326,15.45,4
25.908,10.632,21.358,19.17,19.116,23.134,16.814,16.013,4
-7.0525,-3.3197,-5.6894,-2.3336,-1.9914,-0.65046,-8.4882,-5.0248,3
14.522,10.788,5.8366,13.452,12.349,12.35,5.7416,8.2125,2
5.8117,4.5556,7.624,6.0157,8.8898,6.9918,4.5567,4.7639,1
-3.4647,-3.2577,-3.9496,-3.6087,-3.4011,-3.4153,-3.1787,-2.7309,3
3.3866,6.1054,2.6964,1.5215,5.0695,9.524,2.5597,2.193,1
21.422,17.48,21.207,21.238,15.349,17.007,20.068,17.478,4
22.793,17.521,28.661,17.13,16.738,21.987,26.25,21.497,4
-9.0271,-5.0817,-2.3481,-2.6592,-2.839,-7.3933,-4.5481,-5.5817,3
15.686,11.956,15.789,11.453,12.047,8.0471,16.865,10.461,2
7.5745,9.3735,7.0181,15.05,12.288,10.672,14.951,11.541,2
-2.4096,-4.3499,-4.0485,-1.3785,0.045439,-4.5697,-4.7062,-5.5447,5
17.779,18.463,22.18,16.773,14.293,15.633,20.471,16.057,4
2.5748,2.7986,7.8356,4.137,7.0541,5.2333,6.6833,4.2805,1
-1.1053,-1.8322,-6.7438,-2.0507,-5.1931,-0.032435,-8.8891,-2.5064,5
-11.534,-6.0505,-12.906,-8.398,-10.679,-6.796,-7.2279,-11.114,5
-0.58367,-6.2463,-6.4377,-7.4666,-0.68538,-4.4341,0.65359,-1.9619,5
17.232,15.588,12.057,14.365,18.155,16.274,17.698,18.643,4
-7.6886,-1.1756,-2.2139,-5.2182,-5.226,-0.21743,-2.2891,-5.3067,5
23.663,14.632,17.315,18.816,22.841,16.39,25.593,17.362,4
5.8262,8.7334,5.1028,-0.19039,2.8867,3.6127,1.1971,6.3168,1
19.247,17.553,19.127,14.531,18.155,17.211,14.541,20.463,4
14.068,9.9297,7.9541,11.24,7.4449,8.3864,15.406,15.352,2
-2.7429,-5.1412,-9.6535,-5.6891,-0.26357,-0.5518,-2.0529,0.42352,3
17.434,17.369,14.479,20.295,14.794,18.819,18.831,16.264,4
22.236,17.363,19.664,24.948,20.867,17.674,21.249,25.569,4
13.695,13.379,14.317,13.36,13.736,11.959,12.05,9.7181,2
-3.765,-4.3415,-7.0175,-1.1629,-4.6605,-2.4303,0.84837,-4.1281,5
13.44,21.493,13.101,19.611,20.153,26.92,22.315,19.175,4
-1.2037,-1.272,-2.4663,-1.5296,-7.8602,-1.1037,-6.4944,-3.557,3
5.051,6.6176,7.4217,3.3992,4.3646,4.3538,4.3079,4.2951,1
18.103,14.097,21.379,12.759,13.007,19.506,19.068,15.391,4
-3.1293,-3.8432,-3.1864,-5.1864,-3.692,-2.9278,-2.9808,-4.1524,3
11.211,12.764,6.5882,8.8877,9.5045,11.138,15.262,4.782,2
-5.6513,-1.857,-5.3116,-1.1148,-3.6264,1.035,-2.8052,-1.1339,3
-1.8025,-3.7895,-3.7995,-4.0263,-4.3454,-4.3037,-4.9885,-3.7262,3
13.472,12.14,11.667,12.63,11.434,16.64,8.0383,10.751,2
10.272,15.706,9.5763,10.273,15.695,11.056,12.291,11.59,2
-3.859,-4.1245,-6.3786,-5.266,-3.882,-4.6627,-0.6432,-8.1363,3
9.3274,12.258,10.936,11.153,11.54,14.083,15.52,10.554,2
16.044,22.248,23.245,18.235,16.332,23.992,16.064,18.666,4
5.5582,4.9458,6.4556,5.3159,6.164,2.0451,7.2304,6.2573,1
5.2078,9.3783,5.3949,6.6497,5.5723,2.101,5.932,3.1128,1
-2.9619,-3.4211,-3.4254,-4.6423,-4.7136,-2.9486,-3.0772,-1.3133,3
12.481,12.092,10.293,15.863,13.769,16.074,14.079,10.202,2
10.549,5.7333,8.5677,8.0234,12.314,8.2043,12.885,9.6797,2
21.966,26.367,24.024,22.349,22.43,28.636,25.547,20.083,4
5.6044,5.7297,6.0846,4.9501,4.1392,7.6591,4.5627,5.981,1
12.759,11.519,11.886,17.863,9.8677,12.27,12.175,10.676,2
-5.4518,-6.2117,-4.209,-4.6225,-5.5963,3.1343,-8.5461,-1.8313,3
10.316,14.55,10.723,11.219,14.87,11.389,13.186,14.992,2
18.52,25.096,15.516,17.428,16.026,14.292,19.364,16.882,4
4.8667,5.4293,3.514,7.2141,9.6132,5.7661,4.6581,-1.3252,1
10.222,9.9926,12.34,12.741,15.578,11.635,5.6866,8.3718,2
-10.318,-6.7425,-6.0876,-8.2806,-10.376,-6.161,-10.658,-10.79,5
14.794,17.748,17.13,15.771,19.066,13.547,14.774,12.886,4
10.448,8.5213,12.303,8.3543,10.448,13.284,11.666,10.208,2
-13.052,-11.165,-3.8833,-8.2659,-7.1814,-5.4445,-9.5652,-5.0794,5
-3.6865,-3.8932,-2.4359,-2.1608,-3.6689,-3.4967,-3.2599,-2.6735,3
14.119,10.334,12.664,14.266,13.209,8.7493,4.0924,13.749,2
21.376,15.699,13.737,16.651,16.397,16.232,16.153,13.577,4
2.9055,5.1878,1.3189,5.4806,3.619,5.1889,2.9691,6.5412,1
11.969,6.8573,15.304,13.831,11.81,14.678,8.9403,7.4274,2
-14.907,-7.7015,-5.2432,-11.011,-9.3175,-8.8976,-8.1208,-9.8821,5
25.549,6.8264,19.012,21.151,18.299,31.755,15.169,33.913,4
-8.516,-2.7368,3.3712,-2.9661,-8.1162,-4.8513,-5.4095,-5.0264,3
18.182,21.594,19.687,22.698,20.562,12.544,20.463,15.288,4
4.5762,7.1425,5.5647,5.9267,5.3876,5.1627,5.9577,3.9346,1
9.5786,10.781,11.171,10.485,12.365,7.0024,6.541,12.43,2
17.341,21.57,17.782,28.589,15.521,22.447,20.532,18.143,4
12.265,7.1296,9.6962,6.9422,12.788,16.517,4.9473,10.312,2
1.4769,8.9697,4.5419,0.79956,3.9183,3.0748,1.9682,5.3047,1
14.673,19.074,14.02,19.575,16.43,16.453,13.945,16.983,4
-1.0175,-3.8258,-5.3252,-9.1393,-4.1079,-4.9793,-7.8751,-8.0421,5
19.031,18.782,21.868,15.432,18.628,15.72,23.319,23.781,4
-2.9031,2.1069,-3.8722,-8.8065,4.1922,-8.8527,-5.452,-3.7017,3
12.069,13.825,16.961,11.38,9.8398,10.512,11.609,10.861,2
10.482,10.361,9.7426,14.776,9.5259,8.7311,5.6625,9.8058,2
6.2299,10.194,6.9914,4.7939,4.9803,4.902,4.2754,4.4019,1
-9.5328,-16.276,-11.477,-6.2585,-3.8032,-7.9745,-6.634,-6.5793,5
5.1797,5.992,5.2708,5.0557,4.5269,6.2219,6.394,7.7486,1
-2.2436,-4.1045,-3.3264,-4.0787,-4.1465,-4.4336,-3.551,-3.0298,3
24.63,27.564,23.839,16.656,18.488,23.611,26.531,13.554,4
-1.2767,-1.9158,-1.835,-3.6415,0.89185,-1.6052,-3.7482,-8.0609,3
-4.9424,-3.7471,-2.8024,-2.5947,-3.298,-4.1348,-3.3018,-4.8441,3
15.04,15.064,11.817,16.098,12.166,9.6312,14.226,13.574,2
4.8696,2.6988,6.3155,6.3584,3.1261,5.7371,6.1351,9.2486,1
13.548,15.808,12.875,22.927,14.409,19.462,14.22,13.454,4
6.6461,2.8061,8.3386,8.951,4.7075,4.3533,3.405,2.7104,1
-2.6737,-4.1781,-7.4833,-5.5679,-8.1541,-3.2713,-0.18292,1.401,5
-1.2121,0.56886,-4.3579,-4.8011,0.72215,-5.4706,0.59337,-6.8782,5
-5.5248,-4.7695,-1.696,-4.1219,-8.4509,-5.7114,-4.1366,-8.2279,3
5.8793,6.3137,7.3085,5.7054,3.444,8.0711,7.9029,5.2635,1
11.942,17.916,12.753,6.442,11.999,10.017,13.733,7.4543,2
15.181,12.887,15.194,14.044,15.042,12.383,13.466,10.951,2
19.152,20.441,14.649,11.752,20.536,17.127,15.506,13.836,4
6.3024,3.7073,5.4833,5.6692,8.0241,6.3344,2.3615,8.1005,1
5.4656,6.2288,3.967,10.126,9.1689,4.914,5.5045,5.7047,1
5.676,5.4336,3.3481,6.4132,2.5177,4.3392,7.2554,7.8736,1
9.4489,13.225,12.294,10.228,10.947,15.128,13.123,11.236,2
17.569,15.523,18.614,16.52,16.268,19.29,16.267,16.362,4
19.257,19.935,25.211,23.113,22.673,18.791,22.492,22.239,4
18.77,18.626,22.174,19.813,19.408,16.473,14.232,24.676,4
-6.3248,-1.0546,-4.607,-1.0866,-4.6158,-1.8409,-4.2496,-5.6133,5
5.9899,5.7434,5.7908,2.4233,10.664,5.8098,2.8155,1.565,1
7.2171,2.4773,4.3102,0.25258,7.9247,3.5062,4.6968,4.6663,1
15.542,12.349,10.595,8.8429,10.605,12.908,13.152,6.146,2
-9.0782,-8.5538,-7.2552,-5.3193,-12.576,-10.282,-7.0432,-4.8935,5
4.0745,2.8235,4.2302,6.6849,4.3844,3.854,5.6643,8.3912,1
-4.3963,-1.4379,-4.4001,-3.4177,0.78828,-5.6093,-5.3352,-4.3878,5
19.711,13.496,11.745,18.952,13.876,20.49,16.746,16.359,4
-10.344,-7.8395,-12.836,1.2694,-9.3911,-8.926,-6.631,-7.2938,5
-3.3148,-3.1966,-3.2595,-3.6799,-3.3382,-4.3994,-3.5431,-4.718,3
18.82,16.244,16.054,18.517,12.075,20.557,9.9539,12.517,4
-7.5642,-2.6274,-9.9461,-11.146,-9.234,-11.039,-7.8598,-5.208,5
-6.0198,-1.2269,-0.50159,-6.4101,-5.0104,-2.5448,-5.2111,-5.1619,5
-3.1819,1.7468,-2.7087,-3.6454,-6.2057,-9.4886,-1.5382,-1.5935,5
8.3625,4.8926,5.6518,3.4676,8.6143,6.9097,6.4907,5.5717,1
5.5493,3.7714,5.9323,9.0051,8.2009,7.4037,6.4416,7.5696,1
4.348,8.6385,3.653,7.604,4.645,4.0535,9.5295,2.0462,1
-4.023,0.67132,0.15995,-6.6206,-3.6398,1.9921,-5.1975,-1.5312,3
-8.693,-11.61,-12.03,-8.5948,-5.6802,-10.183,-10.95,-9.1894,5
4.9693,1.6581,3.8005,10.019,3.1046,6.8122,4.6051,6.6328,1
-6.8385,-2.548,-4.5788,-6.4589,-12.945,-7.0047,-8.1698,-5.2207,5
7.1972,-0.12314,4.401,3.848,3.7744,1.1139,4.448,5.444,1
4.3509,1.8379,7.7351,6.5957,4.4252,5.1362,7.6728,6.0902,1
14.758,20.066,16.083,13.913,14.078,14.369,12.837,18.073,4
17.47,16.5,21.938,17.822,16.644,17.184,24.332,11.431,4
-8.9281,-5.3252,-4.2993,-4.9483,-8.4551,-7.8515,-5.0286,-3.7223,3
-6.4717,-3.8771,-4.5134,-3.5411,-3.363,-3.6251,-2.9233,-3.5943,3
5.0944,3.6776,3.1348,6.9185,6.4057,1.091,5.052,7.5005,1
7.765,9.976,8.3456,7.4228,12.066,9.3554,10.885,10.022,2
10.895,12.508,13.165,14.073,11.149,10.199,17.242,12.132,2
7.3923,6.2822,5.4443,6.0878,3.7981,3.6917,8.4745,5.1722,1
6.3312,4.6649,9.2924,7.8712,7.9348,5.8614,9.8304,3.0703,1
15.806,19.022,12.683,23.977,20.325,26.761,26.38,13.803,4
10.83,11.318,14.416,11.561,14.268,11.939,12.252,10.562,2
-6.8612,-9.0663,-12.441,-10.557,-6.5675,-12.412,-7.6888,-9.035,5
-5.3299,-11.119,-3.9925,-9.9397,-7.4699,-9.3541,-8.8771,-12.3,5
10.282,11.863,11.218,7.9674,12.983,13,11.052,12.156,2
6.2614,4.5809,3.5842,3.899,5.0835,6.8754,5.0947,3.4309,1
14.951,16.37,15.536,15.641,18.28,23.053,12.355,18.415,4
-3.9511,-1.2519,-3.7356,-4.3068,-2.91,-5.9176,0.82741,-4.6123,5
11.524,12.249,12.301,14.91,13.078,7.9376,12.252,11.172,2
-3.061,-1.975,-1.618,-5.3052,-1.0114,-5.1625,-0.35624,-2.6931,3
-4.5446,-2.6643,-5.822,-1.7693,-6.8536,-5.653,-0.78562,-5.4325,5
13.429,13.845,15.44,8.687,9.8522,10.902,9.6567,14.344,2
-7.2996,-4.2793,-1.6995,-4.1161,-1.4661,-6.6034,-1.6085,-2.8684,5
-3.6127,-8.5553,-7.238,-4.5266,-4.903,-4.1934,-4.6738,-2.8674,5
11.44,17.888,14.147,16.538,12.904,19.803,19.874,19.393,4
-5.3124,-6.7837,-6.3736,-5.6846,1.0593,0.26072,-6.6183,-3.9434,3
13.27,14.122,8.9866,8.5449,9.5199,11.794,12.311,10.077,2
-2.0145,-5.5764,-5.6982,-2.9321,-6.2077,-2.1142,-7.7635,-9.0427,5
-8.3365,-5.986,-5.3667,-7.8387,-10.331,-9.9087,-10.28,-8.6995,5
-7.936,-6.3342,-2.6865,-6.4984,-7.932,-10.187,-5.8251,-3.7625,5
-4.3777,-3.2421,-3.518,-2.6976,-3.5867,-3.9297,-3.0836,-3.3248,3
19.146,28.121,19.605,28.242,20.091,12.581,21.592,19.579,4
-2.9389,-3.3102,-4.6956,-2.8686,-3.2065,-4.3457,-3.7111,-4.2569,3
-4.7981,-2.6751,-3.3307,-3.0669,-10.801,-4.6678,-1.5019,-6.0138,3
12.194,13.525,12.639,14.52,17.171,11.373,16.208,10.474,2
13.168,13.069,15.551,13.741,12.169,13.888,12.993,11.76,2
4.2686,3.1139,6.905,1.9198,4.2823,4.5234,3.0285,4.0495,1
0.58239,-6.224,-3.0853,-5.3512,-2.9339,-2.2951,-5.2295,-7.6202,3
14.811,13.271,10.022,17.435,12.484,12.041,13.453,14.614,2
-3.724,-5.7124,-2.4396,0.61206,-4.4181,-6.9406,-3.1664,0.24994,5
5.8941,5.0472,1.7939,4.5448,1.4006,7.0296,4.5615,5.776,1
-1.9981,-5.8387,-7.7964,-2.4733,-7.6322,-1.8014,-7.5335,-7.4869,3
6.6284,6.7044,7.3698,6.5943,6.8644,7.7711,3.6686,5.463,1
16.587,18.295,13.118,20.756,17.766,18.195,25.918,20.882,4
14.406,10.354,12.404,15.171,11.122,12.737,10.661,10.903,2
17.381,17.122,18.052,19.802,19.242,18.897,22.295,16.333,4
19.34,17.167,19.389,16.502,16.367,11.744,13.748,17.876,4
15.203,17.032,16.984,23.003,22.173,15.772,16.669,21.143,4
-6.2739,-14.153,-7.5394,-5.7958,-9.0368,-9.4015,-10.397,-7.4915,5
-3.9094,-5.3131,-3.2273,-8.9022,1.6182,-3.4517,-4.6852,-8.4312,5
1.4883,-2.4671,1.066,-4.3302,-3.8547,-2.1323,-3.9434,1.0875,5
-8.1473,-1.9308,-5.3034,-7.8832,-5.8345,-11.163,-10.17,-10.27,5
-10.551,-8.366,-4.1042,-7.3124,-8.6607,-6.9104,-6.9188,-7.3657,5
16.774,9.9165,16.422,12.789,10.464,11.649,11.08,9.6037,2
-0.072294,-6.6377,-5.407,-2.0599,-4.7641,-3.4366,-2.3288,-4.161,3
-3.993,-4.2774,-5.1491,-3.1684,-4.5944,-3.5707,-3.7055,-3.9268,3
11.369,11.084,7.2298,12.089,12.919,9.5985,12.509,10.798,2
4.5362,2.7171,5.6493,7.2469,-0.51914,0.85949,6.136,9.3992,1
-9.173,-0.57715,-6.3776,-3.807,-5.9598,-2.6918,-6.2498,-2.2707,3
8.9375,15.129,12.398,13.033,9.622,11.547,8.8219,12.675,2
23.592,9.5957,29.958,25.58,18.141,21.493,21.335,12.783,4
