x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
11.794,9.6555,12.242,11.86,15.901,11.956,8.8972,8.2575,7.2207,17.244,1.7642
12.904,12.742,8.8431,8.8136,10.503,11.355,8.1375,9.0758,3.6333,11.143,1.9501
8.2654,12.374,10.477,16.523,12.056,9.8165,8.6124,7.6488,15.078,2.0413,1.7547
18.036,9.6656,11.241,4.2908,5.3296,12.978,10.096,8.3942,9.7413,1.9388,2.886
6.9349,8.5031,9.5588,7.1724,17.788,10.136,7.3494,11.92,9.3309,13.996,2.5423
9.9838,12.35,9.9266,12.384,11.564,15.073,12.112,5.6627,11.437,12.226,2.2133
7.532,9.0371,9.5596,14.273,8.5863,11.522,7.7469,10.01,11.804,17.361,2.8232
8.671,10.358,11.649,7.2688,5.0911,22.809,10.652,11.404,3.91,7.4537,1.2051
10.418,13.006,13.773,8.1932,2.1276,5.998,8.5586,8.9226,10.263,14.259,3.1273
3.089,8.3785,8.5699,7.328,9.7305,2.2132,1.4487,9.248,8.1395,12.621,0.96392
8.7051,11.069,7.2328,11.4,15.343,12.733,8.015,13.197,12.26,4.1143,2.3862
7.9054,11.856,5.5309,5.4231,7.4774,11.807,16.395,4.0496,10.113,16.431,2.2724
5.3992,6.7228,16.274,15.957,11.061,7.3961,9.0639,11.012,3.3045,14.817,2.2153
9.0041,7.901,1.2392,8.1046,8.3237,9.5362,11.57,16.305,16.915,10.182,2.1814
8.2565,1.8833,11.415,3.931,10.143,8.1705,14.515,6.678,9.8368,7.1738,0.83046
10.295,5.1951,9.1539,12.921,12.309,10.74,9.5982,12.41,6.6313,11.099,2.1149
10.775,8.4894,13.415,8.7989,13.285,5.6279,12.375,16.728,16.22,13.888,1.3693
11.206,10.078,9.3207,13.965,2.9174,15.469,16.713,14.691,13.948,6.3789,2.3526
11.914,8.2968,13.702,5.8934,9.8263,8.6586,9.9585,6.2037,13.444,11.334,0.2451
11.799,12.119,14.862,4.0761,8.229,6.8265,13.042,8.965,8.7017,8.2348,0.68348
12.272,10.908,1.8081,6.1649,10.599,14.239,17.019,12.816,10.013,7.6309,3.4194
10.652,7.9622,10.076,15.528,7.5073,12.68,9.858,8.067,11.239,7.5264,1.448
10.856,9.2965,9.3837,7.1372,10.5,13.527,14.722,12.855,12.899,2.4993,1.4626
4.1562,6.6953,17.176,11.683,14.45,12.332,11.239,13.41,10.129,9.8726,3.0059
4.9841,14.136,17.269,12.212,8.2691,6.4897,7.8764,3.3342,9.5571,10.65,0.63212
10.807,3.5628,10.019,11.865,5.9113,13.064,13.772,8.1248,9.1808,11.408,1.8513
6.4325,7.552,0.85572,12.734,16.118,13.296,5.2236,6.3505,9.7337,14.649,0.85931
7.8224,6.9194,9.7158,8.9359,14.089,16.993,7.5462,10.418,8.257,8.5707,2.1911
0.55913,15.023,12.745,5.5227,4.2255,14.06,4.6114,5.6342,12.148,5.954,2.2557
13.201,10.009,9.5022,10.722,10.808,14.799,11.89,9.4393,8.0348,5.1124,2.1714
10.923,10.768,4.7876,12.698,11.189,8.6756,11.647,11.893,6.1149,6.738,1.0463
7.0364,6.0136,11.456,14.213,9.9777,2.8561,6.4144,19.576,8.5381,8.267,1.8627
10.037,9.4668,9.6737,3.3926,18.032,10.146,12.179,8.0944,13.807,10.769,1.2186
4.7776,8.9677,9.5116,8.7911,5.5241,9.1682,8.7735,6.6982,4.3772,8.6172,2.1134
9.9355,9.7005,11.869,15.865,9.7393,14.375,13.535,13.212,14.156,8.8998,4.5266
18.527,11.281,8.236,6.3375,10.117,13.369,10.001,9.5125,7.4631,9.4338,2.1505
12.833,11.951,10.235,16.094,11.148,8.8168,11.409,5.4996,10.598,6.8417,0.43135
13.254,10.562,9.1926,8.3109,13.146,10.47,12.315,9.2845,5.4411,11.086,2.0946
17.596,9.4446,8.4819,14.056,15.846,10.456,5.3811,14.933,4.7557,5.0683,2.5979
6.8542,8.3726,10.827,13.919,11.514,8.4829,3.9377,3.7168,11.853,14.14,1.2126
3.9441,4.2793,13.476,12.555,16.393,16.738,12.499,13.168,9.0558,8.447,3.233
8.9779,16.088,11.148,13.175,7.8777,8.1476,11.2,14.023,12.884,15.185,2.6771
10.092,7.0748,8.5792,7.2171,3.3143,5.8432,10.518,14.106,10.891,0.91145,0.35329
7.2879,5.7395,6.1662,10.081,15.414,16.057,5.9745,11.765,8.3763,11.519,2.543
13.03,11.583,7.9499,4.875,11.169,2.4057,6.0824,18.799,10.531,11.388,0.33153
4.7372,6.9752,12.129,9.2559,-1.8513,5.9215,15.899,10.944,10.398,6.3084,2.2767
5.8131,2.7051,3.5847,8.8497,13.041,13.942,0.45612,6.6624,13.366,15.219,1.8651
6.0268,5.4126,10.743,5.1496,11.278,10.507,5.2915,10.548,14.125,15.243,2.5391
14.413,10.482,7.8052,8.5885,14.461,14.494,7.0228,17.052,6.3756,10.137,1.5366
4.2985,11.908,7.4566,13.189,4.3166,12.431,9.2499,21.683,7.2118,19.868,2.2924
10.206,11.206,14.681,12.643,11.407,6.7036,8.6998,6.6203,13.516,6.6776,3.135
13.497,15.155,9.2274,7.4322,9.651,14.242,2.7414,11.041,9.2393,11.725,2.3852
18.088,12.247,13.355,5.5578,10.967,11.054,7.4787,11.665,14.013,7.7927,0.94433
8.156,12.43,9.1185,13.742,15.008,10.957,8.9604,10.985,2.551,4.2334,0.61537
8.2143,10.415,5.806,11.567,3.2701,10.657,11.502,4.8394,11.224,13.65,3.1123
10.571,7.7757,9.5612,8.4468,13.708,9.5334,6.483,13.058,9.6034,3.8733,2.5867
9.4749,4.738,8.6716,9.0382,0.76726,17.051,9.4611,13.318,10.448,9.9728,1.9934
10.634,13.397,10.042,4.7698,6.0019,5.8483,13.895,11.526,8.3719,6.0671,0.87538
6.8348,6.5666,4.2946,11.331,15.306,7.7371,4.5437,8.4485,10.184,8.346,1.1047
8.5551,10.48,6.1858,12.63,12.555,12.032,4.7497,11.06,6.6651,5.166,3.0809
8.3159,8.4167,11.082,7.8889,13.148,13.513,10.66,10.461,9.5187,9.2904,1.9977
8.8074,8.3137,13.207,5.2416,-0.11274,8.5029,5.2054,10.439,11.158,6.0909,3.3381
11.913,12.077,5.1564,13.503,10.584,11.424,10.139,10.978,9.1995,8.1956,1.9625
8.5295,10.123,11.285,6.5417,11.08,10.006,7.4575,13.137,12.861,9.659,2.0821
12.268,6.3435,9.9902,16.231,9.873,5.3617,5.8403,9.608,11.599,9.4973,1.9588
4.5606,12.008,11.677,10.366,11.415,9.1269,10.471,10.327,8.3588,8.7042,3.3981
13.753,9.1895,14.208,7.3161,10.45,15.91,11.097,10.838,7.8945,10.421,0.40682
10.866,6.0384,13.322,8.7198,10.543,9.7741,10.511,10.345,10.761,20.37,1.3355
9.345,11.324,7.6351,14.592,6.4278,11.736,13.023,5.0394,7.6154,13.953,2.2287
0.71604,7.2191,9.0707,12.654,13.513,10.499,8.4854,6.0098,8.0477,11.002,2.5987
11.294,14.132,3.1476,11.688,8.8404,13.559,9.7219,11.239,10.912,7.4643,3.1879
8.7044,9.3574,12.261,14.126,14.872,7.5427,11.743,17.672,11.977,6.8731,4.8631
8.502,7.2669,13.629,6.7327,7.271,5.3035,7.5503,13.851,10.423,4.6311,0.99519
3.9751,3.13,6.3494,5.8146,9.5871,13.784,6.6427,13.398,14.808,16.131,3.2172
4.7706,10.644,14.705,9.1146,11.474,13.285,10.762,8.2097,8.8117,14.09,3.383
18.538,12.144,10.422,9.1976,12.45,10.491,8.0083,13.278,9.1839,3.4641,1.2269
16.007,12.915,10.856,13.254,18.32,12.415,7.4722,6.7952,9.1127,13.909,1.829
0.71535,4.0406,11.903,10.871,5.6883,4.4788,11.385,5.545,15.854,6.6007,0.8847
6.6131,10.734,9.5151,7.7291,8.6552,8.8508,8.7651,8.5886,11.144,8.4546,3.8318
12.676,9.6232,9.8899,10.481,18.032,8.0922,13.134,11.66,4.0142,11.175,2.8222
13.913,14.435,12.211,14.623,9.5784,10.87,4.7067,12.165,10.248,11.259,2.3434
19.842,7.025,14.115,12.432,11.099,7.4141,9.0967,3.6826,10.461,10.265,-0.030592
12.219,10.159,11.69,15.343,20.219,10.507,11.303,11.937,4.1566,8.9311,2.0476
11.025,7.8227,16.675,10.178,12.384,11.85,15.21,9.9959,12.582,3.3016,2.3534
8.6184,8.8391,6.9356,10.756,12.575,6.8963,10.912,6.7799,11.734,10.459,3.1099
3.7304,14.02,14.287,10.674,13.816,15.979,12.454,11.189,9.661,8.3296,3.6715
0.35618,5.6978,6.4254,13.999,6.9461,13.71,11.164,12.577,9.6136,15.149,2.467
9.8277,12.804,10.561,21.003,12.984,13.092,12.627,10.524,17.901,12.414,0.18613
15.705,12.156,11.621,11.028,14.099,12.076,16.453,5.1232,11.518,6.1123,2.7263
9.9029,8.3445,11.216,12.094,12.418,15.824,2.5907,11.097,11.536,11.576,1.5895
13.232,7.6867,12.903,12.659,10.61,10.777,15.901,6.8061,7.8101,14.345,1.3453
5.4647,14.009,13.782,11.291,16.977,10.87,11.515,0.53337,13.758,10.27,1.9258
8.3586,10.509,13.057,13.154,6.3622,16.194,5.6823,11.384,12.336,4.0921,1.7297
13.238,12.748,11.708,8.0703,13.199,1.5682,12.326,14.682,11.886,8.2042,1.7482
10.55,7.7881,11.417,5.4383,13.152,17.093,8.0022,2.7211,8.0472,15.042,2.514
12.706,12.44,10.652,6.5888,12.224,9.2033,10.581,10.524,13.029,14.318,3.4618
12.916,16.13,10.088,3.8719,6.6683,15.189,9.9919,10.961,15.515,5.5148,2.1715
7.4064,8.2397,8.735,9.5778,16.058,10.339,10.807,5.5083,16.759,9.9064,1.8065
15.865,8.6063,7.1456,8.666,7.5911,9.8435,14.258,7.4997,13.846,5.9955,5.5899
17.859,10.699,8.1039,8.8478,3.8827,9.4588,7.5587,14.108,2.0491,8.3077,1.8517
10.422,12.34,19.689,8.9632,9.7024,9.6523,4.7702,8.7522,7.6763,12.229,2.3616
9.4466,10.297,5.7388,8.823,12.198,13.061,12.719,3.8088,6.1054,8.3821,1.8645
12.15,9.1844,11.024,7.6431,8.993,11.554,14.334,11.478,11.853,4.544,1.7028
13.487,18.343,14.091,5.737,11.39,7.3005,8.8576,6.7216,13.851,12.108,2.2143
8.2556,15.132,13.831,15.03,10.862,11.378,9.1321,12.148,11.534,7.004,2.5693
9.4066,13.327,11.229,5.9641,15.068,9.4965,6.233,9.9752,10.986,9.8258,2.7234
5.6226,16.026,11.835,4.6898,10.834,3.6694,7.6263,6.1531,1.9284,7.5513,1.5599
13.107,12.55,6.6639,17.721,10.709,10.93,11.402,11.019,11.187,9.4376,1.3641
14.201,13.585,12.746,12.959,13.311,8.1785,9.6984,12.707,8.9168,7.8239,3.8241
2.7394,3.1316,4.3333,10.738,7.2451,11.074,11.026,11.462,5.9976,13.153,3.8047
5.4516,11.824,9.9649,6.6538,0.41052,8.063,15.53,13.018,14.453,13.345,2.4421
10.5,14.09,7.6275,9.2199,9.161,8.0504,0.45212,7.9375,10.289,11.212,2.7807
5.0726,9.2375,12.688,8.7309,4.0914,9.7407,8.3495,7.335,5.4241,10.099,0.41969
5.8474,12.315,14.282,9.696,7.5066,3.4157,9.214,8.7342,10.573,9.6888,0.92449
6.4498,15.675,6.0541,4.0351,19.665,13.222,7.2759,11.003,12.398,10.693,3.32
12.641,8.7966,17.006,12.078,15.025,10.775,9.4572,11.008,13.431,6.9219,0.51971
8.667,8.0531,4.5832,4.7118,12.838,2.5926,9.2663,15.532,10.496,11.757,1.4357
4.1567,3.8045,13.073,13.018,8.0372,6.5717,9.2781,5.073,8.2708,11.218,0.89499
10.761,5.3823,10.705,15.456,10.666,13.405,13.562,10.256,12.841,7.0734,0.73342
8.9093,5.7276,10.987,12.197,11.575,14.742,7.2761,3.7543,9.9795,10.302,2.0178
10.184,1.2999,6.5214,8.0314,15.189,10.873,13.972,0.3447,11.31,12.484,1.4384
11.531,9.3919,2.6759,8.3988,8.2442,11.162,13.627,13.263,16.468,5.6768,3.5081
8.2908,8.8401,14.558,8.3063,14.174,13.116,9.2059,15.496,4.7997,6.9352,2.7779
14.997,7.7444,7.346,16.197,9.8047,8.4822,14.752,11.366,13.603,8.6413,3.4468
7.5278,10.528,8.9191,16.657,13.472,9.3175,6.2017,17.893,15.855,5.8255,3.007
13.492,12.07,11.876,11.712,5.6585,11.014,5.5676,14.669,11.076,11.909,2.8849
5.868,9.3837,11.188,3.9885,8.4745,3.9529,7.5428,11.024,10.033,8.1953,3.4963
7.1157,8.7433,11.159,9.4885,5.7665,10.425,8.1601,9.7496,13.845,14.832,2.6958
9.5628,9.8659,9.487,11.134,13.77,13.615,12.264,7.7378,14.61,9.0284,2.7679
12.02,7.9488,11.828,14.625,11.714,12.561,13.98,10.092,12.38,10.95,2.5999
11.638,5.5864,8.7147,12.176,11.467,2.5758,5.9877,4.6019,13.534,9.6999,2.7086
8.8206,9.6621,7.816,9.8224,9.5717,8.2072,15.28,10.988,12.329,9.2551,3.8387
6.9996,5.4864,12.639,10.529,16.582,13.353,10.497,8.0208,6.7528,7.8178,1.8637
12.004,6.772,6.3927,8.6634,7.5571,11.875,14.105,0.68752,7.279,6.5246,0.58101
7.4852,8.6236,10.94,5.8828,10.069,2.6271,9.8406,9.3617,13.047,9.0274,1.1839
14.589,9.3605,2.4087,15.455,5.9355,6.1103,11.775,9.867,10.002,9.3097,2.2568
11.894,9.8859,4.8515,9.4887,14.494,5.1435,10.323,0.91341,12.598,11.865,-0.11698
6.0202,1.5081,6.6236,8.6661,8.7609,19.395,15.08,2.9345,17.23,8.7536,1.3294
4.7853,14.537,13.586,6.6153,8.2668,11.566,12.526,4.2076,9.6132,9.0263,2.9361
10.566,6.2774,8.3861,13.329,12.258,7.1236,8.5915,9.8274,13.149,15.909,3.2913
4.4681,5.8687,7.9024,10.097,7.8334,10.409,7.3888,11.428,9.2101,7.7505,0.6501
11.246,4.1018,16.485,12.178,13.445,15.068,14.895,14.497,14.186,14.902,-0.17826
11.361,11.331,7.1843,10.335,12.627,13.072,10.479,6.8701,12.204,7.378,0.44821
10.699,13.201,7.8564,15.194,11.584,4.2475,7.1854,12.641,8.0537,8.1448,3.5068
10.389,11.687,8.6418,18.473,6.6601,7.3567,10.148,4.3734,10.631,9.6384,2.3072
8.2222,11.63,15.439,11.533,8.1347,11.918,10.236,13.232,4.7478,11.725,2.5369
12.167,16.66,5.2111,10.893,4.6951,8.2811,5.7962,15.961,10.193,7.6063,0.088381
5.4357,8.2027,17.677,14.085,11.025,16.145,9.8808,12.65,10.837,2.3347,2.6633
9.6544,11.64,8.9794,9.755,13.825,8.5983,14.706,11.528,13.355,7.9331,2.052
3.7038,13.197,10.379,9.7188,2.4997,18.485,5.6766,6.2664,3.6959,11.646,1.5988
10.875,12.861,7.2847,10.554,5.9733,6.425,11.606,15.003,6.9906,5.4844,0.54354
10.006,6.7602,8.899,12.346,9.0529,10.581,15.595,6.8878,10.046,12.907,1.28
7.4474,10.298,11.964,8.077,7.1727,10.049,8.6411,3.2165,3.9012,10.823,0.74713
7.1409,9.6983,10.268,13.409,5.1727,14.681,11.476,9.032,10.737,10.021,2.6295
8.5401,7.5029,14.221,11.675,8.714,-1.895,5.6679,12.444,14.474,9.0924,0.68757
7.7218,12.187,9.3816,10.117,10.265,5.3064,14.291,11.122,12.465,5.2201,-0.48585
10.159,8.6502,4.631,11.532,8.6697,5.9549,12.385,7.036,7.1994,10.347,1.2809
6.8983,9.5864,7.0619,15.957,14.731,11.152,15.794,9.2944,11.812,14.815,2.5539
8.8181,8.0529,6.4629,15.582,14.585,11.141,10.243,3.3686,10.204,6.3014,1.5195
11.222,12.13,6.2498,7.7396,11.374,10.365,18.357,17.444,10.084,11.324,1.5457
8.5217,12.166,5.9127,6.9023,8.8499,11.794,8.8409,10.003,9.4654,6.7078,2.8417
15.018,11.226,6.5266,2.9238,14.434,12.839,8.0518,8.1449,13.57,7.6604,1.8102
6.0137,8.7308,6.9975,10.694,14.858,15.616,9.5025,16.231,7.7265,5.6113,2.1057
14.744,10.599,9.1061,6.8983,7.1816,13.57,15.883,8.5863,11.705,7.9156,2.7041
16.058,9.4363,9.9761,14.603,13.546,12.219,13.59,6.9039,12.312,12.307,2.2411
12.919,13.351,13.086,7.5752,3.735,7.1105,6.9648,13.411,12.42,8.7641,2.6188
9.5814,6.7005,9.4165,3.0925,11.49,11.386,9.0604,15.228,11.504,8.3273,2.1709
15.986,15.081,11.849,13.075,8.8118,13.779,6.1492,12.109,9.823,7.7537,2.7771
14.417,13.001,11.318,2.1683,5.6008,6.5241,5.5575,7.9973,12.309,8.1873,2.666
13.302,15.04,6.5194,9.4515,16.354,7.3673,2.1022,6.5694,11.929,16.366,1.2122
9.7617,2.7638,5.7006,11.673,10.353,10.072,10.99,9.3174,10.348,11.16,0.11809
6.696,11.1,6.2291,12.663,9.0907,9.1369,7.0538,9.2465,7.0166,12.772,1.3722
19.475,11.141,6.8354,10.253,12.124,4.0353,9.2146,8.1098,9.7371,10.37,1.0012
15.227,9.7735,10.843,8.5434,9.7055,8.9956,10.788,12.528,13.456,9.4696,2.6826
9.0694,11.467,6.8717,8.9494,19.649,8.3103,6.0392,10.265,5.7407,10.89,2.1718
12.216,8.979,5.2111,13.499,11.629,7.8172,8.4984,3.6642,12.551,11.212,0.76046
9.5909,11.416,12.841,16.593,11.152,3.0686,6.6626,13.729,8.3111,9.8606,3.2398
7.6586,9.7081,9.1346,3.5494,5.3915,11.384,11.61,10.594,8.4635,11.592,3.8904
8.7563,6.5087,12.717,13.705,14.434,5.1848,13.553,9.7943,5.7889,9.8847,0.98079
10.304,8.7876,6.8556,4.9013,15.601,9.9349,8.4161,7.9252,11.322,12.833,1.2003
16.139,14.754,6.7696,11.376,15.273,9.3609,7.7682,7.8742,14.109,7.8801,2.2327
6.0378,8.9115,5.9568,8.0755,12.188,6.5498,11.407,8.3297,7.725,12.331,-0.096208
10.188,11.824,8.4918,8.7266,13.026,14.885,10.323,7.3755,11.272,6.7283,1.121
10.161,9.4463,5.2267,1.8447,13.044,0.35398,9.524,14.845,10.507,7.9342,2.1671
9.1186,7.5751,9.9435,11.921,6.2444,10.537,6.8587,8.4782,13.629,12.506,2.7071
12.175,8.1604,11.605,11.572,19.336,13.156,11.848,15.116,10.411,12.847,1.9564
5.6592,8.2982,8.3679,10.123,6.5468,11.384,3.5012,7.1433,10.651,14.675,2.5073
13.148,10.738,12.007,8.0435,9.8849,10.697,7.7324,8.8184,13.721,8.632,2.5709
7.6938,11.397,5.993,13.849,8.4621,9.3745,17.75,-0.73806,5.3674,12.126,2.0269
14.264,15.343,10.915,8.176,13.048,11.757,12.175,8.0864,4.8651,7.3846,1.2401
7.5797,9.8921,10.377,3.2624,8.36,12.864,10.077,16.015,9.0685,6.9376,0.69702
7.5795,13.15,3.289,11.158,15.751,8.4202,9.3589,9.0576,4.706,12.759,3.2839
15.812,10.784,6.9346,9.1118,14.5,10.644,11.32,13.711,12.408,9.4327,1.3513
3.5859,7.2998,15.612,13.959,10.242,15.836,6.7053,7.7547,8.4284,13.597,3.1067
18.97,11.79,6.7765,14.729,13.948,3.4419,8.7095,9.0296,15.53,6.6658,1.4659
4.8707,13.841,10.779,12.074,14.573,18.407,8.5368,9.1883,13.397,6.9701,2.4646
9.3262,11.346,8.9069,10.089,5.456,10.726,7.3514,10.024,11.906,10.003,1.4599
9.6506,7.8533,10.707,7.2789,4.6587,8.6368,12.058,12.056,6.9372,14.224,1.6772
6.6415,5.7081,15.365,8.0509,15.348,6.5663,9.7152,18.458,15.198,11.573,0.92889
7.5529,8.6974,8.6946,5.6222,10.808,10.893,11.307,12.613,9.7727,9.5039,0.69332
9.1183,4.3387,8.224,12.201,1.3077,13.169,5.4512,8.0234,9.5731,8.4337,3.3268
5.3478,11.741,14.758,6.6554,10.077,8.6981,9.3522,11.551,8.1749,9.1636,1.1388
10.178,6.6462,10.711,3.2051,9.8805,9.0088,6.3087,13.358,5.1862,10.907,2.3779
6.9349,9.9699,6.0625,4.3592,7.9054,11.809,12.09,10.343,10.538,9.2437,1.7197
12.583,16.479,5.7049,13.964,7.6621,7.4663,9.4825,4.1039,12.137,10.525,3.5501
7.093,9.6187,13.866,5.1922,10.962,11.923,9.5202,4.1586,12.766,10.268,0.9142
11.936,9.1956,6.2617,10.641,9.8421,13.061,9.9261,2.6481,0.085081,11.646,1.9388
12.027,10.28,11.045,10.277,10.895,9.2225,7.4901,9.4852,15.921,7.8609,2.1294
11.556,6.7554,6.2585,5.649,13.38,19.46,14.271,8.4653,9.0896,8.4882,3.8871
13.855,4.5587,12.613,1.7317,11.383,9.8724,9.026,1.8982,13.929,10.532,1.8833
2.6831,14.711,13.492,8.9477,8.1535,6.487,11.641,8.9387,7.8825,10.452,3.5153
11.138,10.889,5.4776,10.148,9.4589,14.054,0.93824,6.5089,10.574,13.354,0.12627
1.3893,12.153,14.704,13.545,7.5475,11.203,8.8886,9.9639,6.7956,7.6798,1.9913
9.0044,10.769,14.497,10.647,19.623,7.7907,10.349,7.2973,10.537,7.5161,3.7495
12.051,5.6535,7.8231,13.786,11.658,6.5019,4.4301,6.3904,8.9325,5.8817,1.2342
10.448,11.865,14.846,4.3788,9.6264,13.104,4.3192,11.84,9.9714,5.638,1.3236
10.479,7.2175,6.9847,6.65,10.186,16.204,12.197,9.8862,10.582,10.327,0.95868
7.2447,12.843,8.7296,9.7127,6.8057,13.251,6.0331,4.4093,9.6612,7.1552,1.4844
2.0747,6.1289,12.63,13.942,10.995,8.7101,-0.06524,7.5969,13.957,6.971,1.331
9.1321,10.393,10.699,6.6982,2.9161,6.7847,9.1921,16.328,8.1746,11.952,0.92381
7.7982,14.477,12.816,6.2811,12.589,13.43,14.667,7.5015,14.264,17.83,2.0799
12.347,17.157,9.4946,10.696,7.0469,10.162,5.3892,8.3028,9.8916,2.696,2.3954
6.1678,6.5124,11.876,8.3823,9.1576,2.1925,4.0207,12.471,9.7712,10.555,2.7014
8.5727,5.4215,6.8142,11.981,8.0241,9.0244,11.016,8.3012,9.019,13.634,2.8932
7.0977,4.3918,9.3081,8.9006,9.9661,15.721,7.8511,6.218,8.0768,16.397,1.5865
10.882,11.247,8.1515,17.106,16.267,9.3459,9.3955,3.2824,9.3183,16.965,1.8566
19.387,6.8804,8.4377,14.875,9.6077,11.551,9.5168,12.382,9.2682,10.102,0.7344
10.224,3.8876,9.7824,8.8776,4.3375,12.265,7.2645,13.646,7.2718,12.096,2.0701
11.426,-0.52983,7.9151,9.8988,13.292,10.689,6.6441,13.869,6.9299,6.3338,0.89603
8.3008,7.0312,2.4458,11.761,9.3597,8.9935,13.106,5.1916,13.185,8.3293,1.8342
12.965,11.662,8.0148,0.70814,11.282,12.012,8.4908,9.953,15.202,8.2556,1.3838
12.439,12.698,10.328,9.3485,9.6917,7.6918,11.749,15.411,11.929,9.2315,0.74546
7.4193,15.982,10.703,13.315,7.3226,12.852,13.801,8.6476,10.218,17.772,0.088166
8.3673,10.581,9.173,8.5067,7.8146,12.037,6.6039,10.43,11.319,15.209,3.5641
12.922,13.313,5.3485,4.7995,12.923,12.595,3.1107,6.5367,5.29,12.583,1.7363
4.7327,6.0381,7.5618,3.2208,11.612,8.9419,14.379,13.756,8.7748,6.6322,1.886
7.9166,7.0306,6.3067,12.411,12.105,6.7197,3.5133,11.836,11.236,4.5689,1.1829
6.2326,13.038,4.6393,14.043,16.029,11.485,15.666,19.142,10.151,11.202,2.3543
6.8533,5.1391,13.624,7.2344,2.9199,4.3195,9.3259,9.1485,9.6107,16.055,0.50117
5.4628,11.903,10.421,11.255,16.579,10.067,10.288,12.133,9.4726,11.534,2.2785
11.673,5.106,6.8284,17.025,11.165,10.771,6.8196,8.4183,6.1636,7.261,0.88344
5.6282,8.8727,13.939,9.8877,6.7241,13.932,8.1986,12.774,9.3376,9.3144,3.0096
12.874,13.262,12.31,16.369,12.607,4.7702,10.424,7.3876,8.0664,12.785,2.461
7.7413,11.141,3.8056,4.7609,6.2963,14.202,11.015,12.1,9.0007,15.48,2.3146
13.761,10.406,6.1218,13.056,6.2133,12.229,7.062,10.84,11.412,18.844,3.002
5.5522,6.1656,7.1657,11.534,13.485,10.517,7.2394,7.541,4.9181,11.548,3.713
12.037,13.001,6.8779,6.3161,12.314,2.5458,7.7277,7.7295,14.342,18.174,3.0574
14.953,4.1606,14.615,9.1923,9.4986,9.1702,6.2181,14.099,18.708,11.75,3.1084
8.7846,11.015,8.9566,12.485,11.042,0.17552,9.6839,13.099,10.172,12.286,4.4879
9.4636,8.2009,6.3996,4.1719,12.627,12.935,12.156,11.841,14.345,7.33,-0.007331
9.1664,11.432,7.1286,5.2034,9.2929,15.198,12.926,5.926,15.59,7.7914,4.2283
11.824,12.582,11.51,9.2636,10.506,6.2168,6.7267,15.602,5.8103,5.2843,1.7596
10.403,7.4579,15.019,10.421,10.214,14.378,11.025,10.271,10.928,7.7029,4.0614
13.266,16.885,12.641,9.7713,3.5765,15.333,21.555,19.063,6.675,4.6152,2.0009
11.198,8.2722,9.7914,8.6216,17.603,8.0869,10.529,18.442,12.186,2.5673,3.5145
7.5091,5.6941,13.211,10.551,7.3682,7.6447,9.2298,15.27,12.019,4.2972,2.0639
11.571,12.997,6.6162,9.9708,12.802,12.838,12.121,13.056,3.7776,8.5104,3.5333
7.7838,9.5902,11.074,8.4154,11.003,6.9084,9.7148,8.4294,10.697,15.792,1.9712
6.0406,11.982,15.155,7.7104,11.427,6.361,7.5865,6.2011,4.8626,9.4444,2.2043
12.43,11.718,7.3571,5.3431,4.4926,6.7929,6.8322,14.331,18.015,11.329,3.3152
11.453,9.0811,8.5412,5.1994,11.993,5.3441,11.983,15.251,9.1896,7.6546,2.1857
2.1104,11.568,11.441,6.2559,13.265,13.761,2.9834,10.377,17.836,7.3352,2.0457
13.184,4.7595,9.5471,12.68,10.357,15.477,6.0105,11.225,11.216,12.643,0.70941
10.277,5.3691,9.7758,7.5199,14.585,12.413,15.484,9.9786,11.864,9.6506,1.3853
10.402,3.2876,11.113,6.1511,9.3314,6.7063,11.187,11.373,5.5029,9.4414,2.7069
13.899,11.369,7.731,12.559,5.756,14.09,13.944,7.1969,17.583,16.667,1.6792
12.937,12.245,5.2283,13.483,9.8414,7.6,12.636,12.469,18.965,7.8568,1.4105
9.7312,12.292,10.751,9.257,8.9815,10.483,11.301,3.9284,14.043,13.352,2.2379
10.207,8.6314,9.399,15.742,14.515,9.4682,10.006,9.7865,9.5626,11.024,2.2058
11.896,12.224,8.4524,15.917,14.436,5.0814,10.376,10.507,10.207,14.38,2.2349
4.7089,12.6,13.074,12.418,12.204,7.1892,12.015,9.0685,7.7076,12.86,0.86592
13.182,8.3343,8.4987,14.599,6.8565,8.5418,15.442,15.627,17.091,8.22,2.0071
11.092,5.2213,13.992,9.2278,8.7498,13.606,7.0373,15.399,6.1086,12.086,1.1538
13.915,9.8646,12.129,12.898,9.6091,15.012,8.552,8.03,17.092,11.985,3.5788
13.637,7.3375,12.683,12.951,10.057,10.351,5.9134,14.196,6.2136,11.541,1.216
13.068,13.212,10.739,7.3239,8.3381,6.8595,11.093,5.5333,8.4241,9.207,0.22504
12.515,10.523,7.8433,10.52,11.258,6.0376,12.066,12.781,2.1801,11.04,3.5424
9.6138,4.8802,10.328,9.5584,10.764,14.716,11.657,9.6464,7.7691,2.2622,3.5471
8.6913,5.6747,10.722,2.5145,9.4016,18.184,11.973,9.8923,11.424,12.045,2.0269
12.526,10.812,8.1181,5.3554,14.934,9.6411,17.022,7.3109,8.5676,9.61,2.5934
0.8341,9.3323,3.8496,5.8455,10.78,17.864,5.1945,7.7741,6.3396,11.487,1.6093
18.727,11.768,17.444,13.856,8.0683,5.5704,7.7798,12.706,9.0216,12.508,2.0765
